ElementID,Verdict,PropID,CentroidX,CentroidY,CentroidZ,MinEdge_mm,AspectRatio,MaxAngle_deg,Action
94564,COLLAPSED_TO_LINE,3,-27133.382,-2406.22,8059.177,0,86641.528,270,MANUAL_delete
94565,COLLAPSED_TO_LINE,3,-27133.382,-2368.715,8059.177,0,86641.528,270,MANUAL_delete
94586,COLLAPSED,3,-36878.382,2490.672,8929.077,0.02,2742.148,316.832,auto_convert_TRIA3
94632,COLLAPSED,3,-33633.382,2490.672,8929.077,0.02,2742.148,316.832,auto_convert_TRIA3
94678,COLLAPSED,3,-30388.382,2490.672,8929.077,0.02,2742.148,316.832,auto_convert_TRIA3
94724,COLLAPSED,3,-27143.382,2490.672,8929.077,0.02,2742.148,316.832,auto_convert_TRIA3
94766,COLLAPSED_TO_LINE,3,-33623.382,2368.79,8059.177,0,86641.522,270,MANUAL_delete
94767,COLLAPSED_TO_LINE,3,-33623.382,2406.295,8059.177,0,86641.522,270,MANUAL_delete
94768,COLLAPSED_TO_LINE,3,-33623.382,2443.8,8059.177,0,86641.522,270,MANUAL_delete
94769,COLLAPSED_TO_LINE,3,-33623.382,2481.305,8059.177,0,86641.522,270,MANUAL_delete
94770,COLLAPSED_TO_LINE,3,-30378.382,2368.79,8059.177,0,86641.522,270,MANUAL_delete
94771,COLLAPSED_TO_LINE,3,-30378.382,2406.295,8059.177,0,86641.522,270,MANUAL_delete
94772,COLLAPSED_TO_LINE,3,-30378.382,2443.8,8059.177,0,86641.522,270,MANUAL_delete
94773,COLLAPSED_TO_LINE,3,-30378.382,2481.305,8059.177,0,86641.522,270,MANUAL_delete
94774,COLLAPSED_TO_LINE,3,-27133.382,2368.79,8059.177,0,86641.522,270,MANUAL_delete
94775,COLLAPSED_TO_LINE,3,-27133.382,2406.295,8059.177,0,86641.522,270,MANUAL_delete
94776,COLLAPSED_TO_LINE,3,-27133.382,2443.8,8059.177,0,86641.522,270,MANUAL_delete
94777,COLLAPSED_TO_LINE,3,-27133.382,2481.305,8059.177,0,86641.522,270,MANUAL_delete
100708,COLLAPSED,3,-25291.132,-2499.983,9070.466,0,127057.283,334.416,auto_convert_TRIA3
100715,COLLAPSED_TO_LINE,3,-25211.918,-2499.983,9074.177,0,91580.249,270,MANUAL_delete
100716,COLLAPSED_TO_LINE,3,-25251.561,-2499.983,9074.177,0,91580.249,270,MANUAL_delete
100717,COLLAPSED_TO_LINE,3,-25132.632,-2499.983,9074.177,0,91580.249,270,MANUAL_delete
100718,COLLAPSED_TO_LINE,3,-25172.275,-2499.983,9074.177,0,91580.249,270,MANUAL_delete
100719,COLLAPSED_TO_LINE,3,-25053.347,-2499.983,9074.177,0,91580.249,270,MANUAL_delete
100720,COLLAPSED_TO_LINE,3,-25092.99,-2499.983,9074.177,0,91580.249,270,MANUAL_delete
100721,COLLAPSED_TO_LINE,3,-25013.704,-2499.983,9074.177,0,91580.249,270,MANUAL_delete
100722,COLLAPSED_TO_LINE,3,-24974.061,-2499.983,9074.177,0,91580.249,270,MANUAL_delete
100723,COLLAPSED_TO_LINE,3,-24934.418,-2499.983,9074.177,0,91580.249,270,MANUAL_delete
100724,COLLAPSED_TO_LINE,3,-24894.775,-2499.983,9074.177,0,91580.249,270,MANUAL_delete
100725,COLLAPSED_TO_LINE,3,-24815.49,-2499.983,9074.177,0,91580.249,270,MANUAL_delete
100726,COLLAPSED_TO_LINE,3,-24855.132,-2499.983,9074.177,0,91580.249,270,MANUAL_delete
100727,COLLAPSED_TO_LINE,3,-24775.847,-2499.983,9074.177,0,91580.249,270,MANUAL_delete
100728,COLLAPSED_TO_LINE,3,-24736.204,-2499.983,9074.177,0,91580.249,270,MANUAL_delete
101490,BOWTIE,3,-36878.543,-2499.983,8553.886,2.621,21.672,314.311,auto_reorder
101922,COLLAPSED,3,-38040.321,-2499.983,9070.25,0,115506.621,336.284,auto_convert_TRIA3
101925,COLLAPSED,3,-38615.236,-2499.983,9055.427,0.001,50709.298,320.006,auto_convert_TRIA3
101928,COLLAPSED_TO_LINE,3,-38608.347,-2499.983,9074.177,0,92735.319,359.999,MANUAL_delete
101930,COLLAPSED_TO_LINE,3,-38558.168,-2499.983,9074.177,0.001,45868.026,332.286,MANUAL_delete
101931,COLLAPSED_TO_LINE,3,-38518.025,-2499.983,9074.177,0.001,48913.481,330.356,MANUAL_delete
101932,COLLAPSED_TO_LINE,3,-38477.882,-2499.983,9074.177,0.001,52298.781,328.167,MANUAL_delete
101933,COLLAPSED_TO_LINE,3,-38437.739,-2499.983,9074.177,0.001,56056.354,325.67,MANUAL_delete
101934,COLLAPSED_TO_LINE,3,-38397.597,-2499.983,9074.177,0.001,60209.181,322.809,MANUAL_delete
101935,COLLAPSED_TO_LINE,3,-38357.454,-2499.983,9074.177,0.001,64758.93,319.514,MANUAL_delete
101936,COLLAPSED_TO_LINE,3,-38317.311,-2499.983,9074.177,0.001,69666.668,315.708,MANUAL_delete
101937,COLLAPSED_TO_LINE,3,-38277.168,-2499.983,9074.177,0.001,74824.402,311.302,MANUAL_delete
101938,COLLAPSED_TO_LINE,3,-38237.025,-2499.983,9074.177,0.001,80019.545,306.21,MANUAL_delete
101939,COLLAPSED_TO_LINE,3,-38196.882,-2499.983,9074.177,0,84904.225,300.358,MANUAL_delete
101940,COLLAPSED_TO_LINE,3,-38156.74,-2499.983,9074.177,0,88997.299,293.715,MANUAL_delete
101941,COLLAPSED_TO_LINE,3,-38116.597,-2499.983,9074.177,0,91756.822,286.323,MANUAL_delete
101942,COLLAPSED_TO_LINE,3,-38076.454,-2499.983,9074.177,0,92735.319,278.331,MANUAL_delete
104028,COLLAPSED,3,-30368.367,-2499.978,9065.108,0.02,2701.611,317.84,auto_convert_TRIA3
104045,BOWTIE,3,-27143.398,-2499.983,8574.035,2.5,23.485,316.982,auto_reorder
104091,COLLAPSED,3,-27143.398,-2499.983,9065.108,0,124850.839,317.84,auto_convert_TRIA3
105150,COLLAPSED,3,-33603.339,-2499.983,9070.611,0,98352.088,289.783,auto_convert_TRIA3
105168,COLLAPSED,3,-30388.394,-2499.983,8918.899,0.026,2199.081,315.49,auto_convert_TRIA3
105214,COLLAPSED_TO_LINE,3,-30388.404,-2499.978,9074.177,0.02,2002.617,359.999,MANUAL_delete
105216,COLLAPSED_TO_LINE,3,-30378.395,-2499.978,9056.039,0.026,1397.342,270.019,MANUAL_delete
105217,COLLAPSED_TO_LINE,3,-30378.395,-2499.983,9019.764,0.026,1397.342,270,MANUAL_delete
105218,COLLAPSED_TO_LINE,3,-30378.395,-2499.983,8983.489,0.026,1397.342,270,MANUAL_delete
105219,COLLAPSED_TO_LINE,3,-30378.395,-2499.983,8947.214,0.026,1397.342,270,MANUAL_delete
105727,COLLAPSED,3,-36878.543,-2499.983,9065.108,0,125849.197,318.25,auto_convert_TRIA3
106380,COLLAPSED,3,-27123.344,-2499.983,9065.108,0,125011.596,317.906,auto_convert_TRIA3
108703,COLLAPSED,3,-38038.549,2500.057,9070.566,0,115506.621,333.26,auto_convert_TRIA3
108706,COLLAPSED,3,-38615.236,2500.057,9055.427,0.001,50709.298,320.006,auto_convert_TRIA3
108709,COLLAPSED_TO_LINE,3,-38598.311,2500.057,9074.177,0.001,43127.287,333.997,MANUAL_delete
108711,COLLAPSED_TO_LINE,3,-38558.168,2500.057,9074.177,0.001,45868.027,332.286,MANUAL_delete
108712,COLLAPSED_TO_LINE,3,-38518.025,2500.057,9074.177,0.001,48913.481,330.356,MANUAL_delete
108713,COLLAPSED_TO_LINE,3,-38477.882,2500.057,9074.177,0.001,52298.781,328.167,MANUAL_delete
108714,COLLAPSED_TO_LINE,3,-38437.739,2500.057,9074.177,0.001,56056.355,325.67,MANUAL_delete
108715,COLLAPSED_TO_LINE,3,-38397.597,2500.057,9074.177,0.001,60209.181,322.809,MANUAL_delete
108716,COLLAPSED_TO_LINE,3,-38357.454,2500.057,9074.177,0.001,64758.93,319.514,MANUAL_delete
108717,COLLAPSED_TO_LINE,3,-38317.311,2500.057,9074.177,0.001,69666.668,315.708,MANUAL_delete
108718,COLLAPSED_TO_LINE,3,-38277.168,2500.057,9074.177,0.001,74824.402,311.302,MANUAL_delete
108719,COLLAPSED_TO_LINE,3,-38237.025,2500.057,9074.177,0.001,80019.547,306.21,MANUAL_delete
108720,COLLAPSED_TO_LINE,3,-38196.882,2500.057,9074.177,0,84904.225,300.358,MANUAL_delete
108721,COLLAPSED_TO_LINE,3,-38156.74,2500.057,9074.177,0,88997.299,293.715,MANUAL_delete
108722,COLLAPSED_TO_LINE,3,-38116.597,2500.057,9074.177,0,91756.822,286.323,MANUAL_delete
108723,COLLAPSED_TO_LINE,3,-38076.454,2500.057,9074.177,0,92735.319,278.331,MANUAL_delete
108976,COLLAPSED,3,-25291.208,2500.057,9070.556,0,127057.283,334.738,auto_convert_TRIA3
108983,COLLAPSED_TO_LINE,3,-25211.918,2500.057,9074.177,0,91580.249,270,MANUAL_delete
108984,COLLAPSED_TO_LINE,3,-25251.561,2500.057,9074.177,0,91580.249,270,MANUAL_delete
108985,COLLAPSED_TO_LINE,3,-25132.632,2500.057,9074.177,0,91580.249,270,MANUAL_delete
108986,COLLAPSED_TO_LINE,3,-25172.275,2500.057,9074.177,0,91580.249,270,MANUAL_delete
108987,COLLAPSED_TO_LINE,3,-25092.99,2500.057,9074.177,0,91580.249,270,MANUAL_delete
108988,COLLAPSED_TO_LINE,3,-25053.347,2500.057,9074.177,0,91580.249,270,MANUAL_delete
108989,COLLAPSED_TO_LINE,3,-25013.704,2500.057,9074.177,0,91580.249,270,MANUAL_delete
108990,COLLAPSED_TO_LINE,3,-24974.061,2500.057,9074.177,0,91580.249,270,MANUAL_delete
108991,COLLAPSED_TO_LINE,3,-24894.775,2500.057,9074.177,0,91580.249,270,MANUAL_delete
108992,COLLAPSED_TO_LINE,3,-24934.418,2500.057,9074.177,0,91580.249,270,MANUAL_delete
108993,COLLAPSED_TO_LINE,3,-24855.132,2500.057,9074.177,0,91580.249,270,MANUAL_delete
108994,COLLAPSED_TO_LINE,3,-24815.49,2500.057,9074.177,0,91580.249,270,MANUAL_delete
108995,COLLAPSED_TO_LINE,3,-24775.847,2500.057,9074.177,0,91580.249,270,MANUAL_delete
108996,COLLAPSED_TO_LINE,3,-24736.204,2500.057,9074.177,0,91580.249,270,MANUAL_delete
109985,COLLAPSED,3,-30388.398,2500.057,9065.108,0,124850.831,317.84,auto_convert_TRIA3
111060,COLLAPSED,3,-30368.367,2500.057,9065.108,0,124850.831,317.84,auto_convert_TRIA3
111122,COLLAPSED,3,-27143.398,2500.052,9065.108,0.02,2701.611,317.84,auto_convert_TRIA3
112256,COLLAPSED,3,-33633.398,2500.052,9065.108,0.02,2701.611,317.84,auto_convert_TRIA3
112560,BOWTIE,3,-36893.803,2500.057,8571.595,16.154,2.512,317.308,auto_reorder
113132,COLLAPSED,3,-36878.543,2500.052,9065.108,0.02,2723.215,318.25,auto_convert_TRIA3
113197,BOWTIE,3,-27105.054,2500.057,8572.458,13.902,2.877,314.439,auto_reorder
114342,COLLAPSED,3,-27123.344,2500.052,9065.108,0.02,2705.09,317.907,auto_convert_TRIA3
116992,COLLAPSED,3,-42036.382,1876.847,7641.615,0.004,8978.783,310.228,auto_convert_TRIA3
117784,SLIVER,3,-42036.382,-32.178,7644.2,0.093,608.477,315.047,MANUAL_remesh
117786,COLLAPSED,3,-42036.382,214.479,7641.492,0.009,4525.678,310.29,auto_convert_TRIA3
118302,COLLAPSED,3,-42036.382,255.521,9063.83,0,516972.381,308.678,auto_convert_TRIA3
118317,COLLAPSED,3,-42036.382,1918.134,9062.444,0,319583.342,307.631,auto_convert_TRIA3
123065,SLIVER,3,-42046.189,-41.913,7644.2,0.093,602.284,315.544,MANUAL_remesh
124963,COLLAPSED,3,-44794.272,37.056,8433.158,0.022,1747.499,335.733,auto_convert_TRIA3
125613,COLLAPSED,3,-45865.179,67.83,8487.34,0.001,48496.948,315.068,auto_convert_TRIA3
125784,COLLAPSED,3,-45874.599,68.101,8473.318,0.001,36115.727,333.617,auto_convert_TRIA3
125995,COLLAPSED,3,-44688.624,34.02,8411.556,0,117642.353,295.325,auto_convert_TRIA3
126008,BOWTIE,3,-44695.487,34.218,7923.075,12.16,5.423,313.303,auto_reorder
126011,COLLAPSED,3,-44695.487,34.218,8441.485,0,164918.182,319.417,auto_convert_TRIA3
126189,COLLAPSED,3,-42672.921,-1987.077,7659.313,0.003,8557.804,293.278,auto_convert_TRIA3
127125,COLLAPSED,3,-44726.353,2532.889,8430.554,0.001,35058.34,330.045,auto_convert_TRIA3
127139,COLLAPSED,3,-44717.482,2532.634,8445.086,0.001,47579.062,314.224,auto_convert_TRIA3
127822,BOWTIE,3,-46545.929,2585.176,8165.365,0.356,101.646,351.19,auto_reorder
128999,BOWTIE,3,12694.064,-10.427,20037.398,0.124,493.343,316.849,auto_reorder
129007,BOWTIE,3,12694.064,10.502,20037.398,0.124,493.343,316.849,auto_reorder
129145,BOWTIE,3,5903.571,10.502,19677.958,0.124,493.343,316.849,auto_reorder
129153,BOWTIE,3,5903.571,-10.427,19677.958,0.124,493.343,316.849,auto_reorder
129293,BOWTIE,3,2508.324,10.502,19498.238,0.124,493.343,316.849,auto_reorder
129301,BOWTIE,3,2508.324,-10.427,19498.238,0.124,493.343,316.849,auto_reorder
134262,COLLAPSED,4,-41784.832,-1927.055,8927.877,0.001,33179.97,306.631,auto_convert_TRIA3
134374,COLLAPSED,4,-41770.217,-1940.317,8927.877,0.001,33179.97,306.631,auto_convert_TRIA3
134515,COLLAPSED,4,-46695.792,2044.952,8853.223,0,420566.945,320.499,auto_convert_TRIA3
136146,COLLAPSED,4,-47207.577,2059.804,8853.28,0,419337.197,320.388,auto_convert_TRIA3
163898,BOWTIE,6,-10428.522,2474.419,9074.177,12.5,3.248,329.579,auto_reorder
163976,BOWTIE,6,-10428.522,2474.419,8059.177,12.5,3.248,329.579,auto_reorder
164893,COLLAPSED,6,-38617.951,-2507.099,9074.177,0.001,23856.653,332.432,auto_convert_TRIA3
164895,COLLAPSED,6,-38619.661,-2492.817,9074.177,0.001,25068.25,320.033,auto_convert_TRIA3
165015,COLLAPSED,6,-38617.992,2506.84,9074.177,0.001,23856.653,335.199,auto_convert_TRIA3
165062,COLLAPSED,6,-39353.182,-2509.358,7855.924,0.007,8847.903,320.99,auto_convert_TRIA3
165133,COLLAPSED,6,-39353.182,2509.432,7855.924,0.007,8847.903,320.99,auto_convert_TRIA3
179552,COLLAPSED,6,-9493.382,507.646,19436.833,0.002,31010.465,315.035,auto_convert_TRIA3
180065,COLLAPSED,6,-9493.382,-517.513,19436.979,0.002,31034.043,315.922,auto_convert_TRIA3
181285,COLLAPSED,6,-9493.382,1881.295,11040.106,0,370440.526,316.422,auto_convert_TRIA3
181436,COLLAPSED,6,-9493.382,-1881.22,11040.106,0,370440.477,316.422,auto_convert_TRIA3
181754,COLLAPSED,6,-20653.411,2490.672,9074.177,0.033,1675.48,316.895,auto_convert_TRIA3
182071,COLLAPSED,6,-17408.411,2490.672,9074.177,0.033,1675.48,316.895,auto_convert_TRIA3
182712,COLLAPSED,6,-14163.411,2490.672,9074.177,0.033,1675.48,316.895,auto_convert_TRIA3
182747,BOWTIE,6,-10428.452,2525.649,9074.177,12.5,3.229,329.846,auto_reorder
182767,COLLAPSED,6,-23899.394,2509.431,9074.177,0.026,2227.456,319.577,auto_convert_TRIA3
182805,COLLAPSED,6,-20653.411,2509.431,9074.177,0.026,2114.393,316.914,auto_convert_TRIA3
183130,COLLAPSED,6,-17408.411,2509.431,9074.177,0.026,2114.393,316.914,auto_convert_TRIA3
183559,COLLAPSED,6,-14163.411,2509.431,9074.177,0.026,2114.393,316.914,auto_convert_TRIA3
184101,COLLAPSED,6,-23899.394,2490.672,9074.177,0.033,1765.019,319.558,auto_convert_TRIA3
184174,BOWTIE,6,-10428.452,2525.649,8059.177,12.5,3.229,329.846,auto_reorder
186540,BOWTIE,6,-14145.606,2477.139,8059.177,16.663,2.477,317.678,auto_reorder
187533,COLLAPSED,6,-20653.411,-2490.598,9074.177,0.033,1675.48,316.895,auto_convert_TRIA3
187848,COLLAPSED,6,-17408.411,-2490.598,9074.177,0.033,1675.48,316.895,auto_convert_TRIA3
188163,COLLAPSED,6,-14163.411,-2490.598,9074.177,0.033,1675.48,316.895,auto_convert_TRIA3
188169,COLLAPSED,6,-23899.394,-2509.356,9074.177,0.026,2227.456,319.577,auto_convert_TRIA3
188207,COLLAPSED,6,-20653.411,-2509.356,9074.177,0.026,2114.393,316.914,auto_convert_TRIA3
188532,COLLAPSED,6,-17408.411,-2509.356,9074.177,0.026,2114.393,316.914,auto_convert_TRIA3
188857,COLLAPSED,6,-14163.411,-2509.356,9074.177,0.026,2114.393,316.914,auto_convert_TRIA3
189172,BOWTIE,6,-10428.522,-2525.596,9074.177,12.5,3.247,329.564,auto_reorder
189548,COLLAPSED,6,-23899.394,-2490.598,9074.177,0.033,1765.019,319.558,auto_convert_TRIA3
190691,BOWTIE,6,-10428.527,-2525.594,8059.177,12.5,3.247,329.539,auto_reorder
192308,COLLAPSED,6,-39353.182,-2490.608,7855.924,0.007,8847.903,320.99,auto_convert_TRIA3
192346,COLLAPSED,6,-39353.182,2490.682,7855.924,0.007,8847.903,320.99,auto_convert_TRIA3
193668,BOWTIE,6,-37999.857,-2478.248,9074.177,17.335,2.236,326.72,auto_reorder
196054,BOWTIE,6,-37999.857,2478.323,9074.177,17.335,2.236,326.72,auto_reorder
230659,COLLAPSED,6,-9493.382,1866.867,11025.077,0,370537.153,316.436,auto_convert_TRIA3
230810,COLLAPSED,6,-9493.382,-1866.792,11025.077,0,370537.103,316.436,auto_convert_TRIA3
232587,BOWTIE,7,-42006.377,142.306,7634.177,6.146,6.839,359.967,auto_reorder
232589,BOWTIE,7,-42006.374,101.685,7634.177,3.325,12.642,359.889,auto_reorder
232590,BOWTIE,7,-42006.371,61.064,7634.177,0.504,83.365,359.678,auto_reorder
232594,BOWTIE,7,-42006.367,20.444,7634.177,0.504,83.365,359.207,auto_reorder
232609,COLLAPSED,7,-42028.882,-263.555,7634.177,0,537232.444,322.072,auto_convert_TRIA3
232943,COLLAPSED,7,-44767.727,26.489,7916.757,0,9990000000,321.015,auto_convert_TRIA3
233909,COLLAPSED,7,-40090.393,-2105.434,9074.177,0,519525.013,294.821,auto_convert_TRIA3
233952,COLLAPSED,7,-40090.393,-431.06,9074.177,0,519525.226,294.821,auto_convert_TRIA3
234084,BOWTIE,7,-47685.954,-56.187,8869.177,11.175,3.508,312.103,auto_reorder
234089,BOWTIE,7,-47828.346,-51.887,8869.177,12.95,3.027,313.547,auto_reorder
234111,BOWTIE,7,-47269.886,-118.598,8869.177,0.057,23.622,270.012,auto_reorder
234284,BOWTIE,7,-40102.019,-2509.045,7794.036,0.927,58.519,318.07,auto_reorder
234343,COLLAPSED,7,-39374.54,-2509.358,7854.159,0.007,8081.715,316.439,auto_convert_TRIA3
234560,BOWTIE,7,-40102.019,2509.12,7794.036,0.927,58.519,318.07,auto_reorder
234619,COLLAPSED,7,-39374.54,2509.432,7854.159,0.007,8081.715,316.439,auto_convert_TRIA3
234681,COLLAPSED,7,-37151.69,-138.151,8037.865,0,1447803.081,286.037,auto_convert_TRIA3
234765,BOWTIE,7,-40030.436,-118.443,7799.952,9.932,4.748,331.14,auto_reorder
234784,BOWTIE,7,-42006.383,-33.895,7634.177,22.043,1.907,359.99,auto_reorder
248361,BOWTIE,7,-8520.811,2492.721,19446.677,16.144,2.486,316.633,auto_reorder
252162,COLLAPSED,7,-9511.415,2207.438,18816.677,0.001,58568.154,300.373,auto_convert_TRIA3
255556,BOWTIE,7,-5756.688,-2495.105,18816.677,18.261,2.198,312.553,auto_reorder
266353,COLLAPSED,7,-9513.472,-2197.462,18816.677,0.001,60458.688,311.312,auto_convert_TRIA3
272851,BOWTIE,7,-5936.23,-2507.066,14394.735,0.167,240.391,312.229,auto_reorder
273094,COLLAPSED,7,-8659.214,-2506.509,18020.842,0.023,1759.367,311.925,auto_convert_TRIA3
273779,BOWTIE,7,-5936.132,-2492.801,14394.605,0.167,240.391,312.707,auto_reorder
274024,COLLAPSED,7,-8659.973,-2492.974,18021.854,0.023,1759.367,307.699,auto_convert_TRIA3
283161,COLLAPSED,7,-41773.956,-1943.393,9074.177,0.001,30709.05,305.974,auto_convert_TRIA3
283265,BOWTIE,7,-40121.701,-2490.266,9074.177,0.924,60.646,316.075,auto_reorder
283513,COLLAPSED,7,-41776.842,-1926.567,9074.177,0.001,58039.099,336.105,auto_convert_TRIA3
283599,BOWTIE,7,-47596.187,-2007.381,9074.177,1.181,35.834,340.023,auto_reorder
286872,BOWTIE,7,-40121.701,2490.339,9074.177,0.924,60.649,316.072,auto_reorder
286902,COLLAPSED,7,-40122.132,2121.05,9074.177,0,638059.507,317.886,auto_convert_TRIA3
287006,BOWTIE,7,-42030.393,2473.462,9074.177,25.039,1.581,332.607,auto_reorder
287044,BOWTIE,7,-41760.036,1878.535,9074.177,14.712,2.481,320.472,auto_reorder
287080,COLLAPSED,7,-42028.882,1924.398,9074.177,0,552697.063,323.311,auto_convert_TRIA3
287130,COLLAPSED,7,-42550.882,2490.294,9074.177,0.002,17199.792,335.253,auto_convert_TRIA3
287182,COLLAPSED,7,-42553.882,1924.094,9074.177,0,542027.202,322.466,auto_convert_TRIA3
287433,COLLAPSED,7,-42536.574,1924.094,9074.177,0,609281.323,315.134,auto_convert_TRIA3
287447,COLLAPSED,7,-42046.189,1924.398,9074.177,0,618792.604,315.744,auto_convert_TRIA3
288135,COLLAPSED,7,-40093.401,2113.853,9074.177,0,473320.614,324.382,auto_convert_TRIA3
290198,COLLAPSED,7,-42561.382,-266.858,7634.177,0,431855.517,310.123,auto_convert_TRIA3
290289,COLLAPSED_TO_LINE,7,-42055.997,198.766,7634.177,0,9990000000,268.363,MANUAL_delete
290290,COLLAPSED_TO_LINE,7,-42095.228,199.896,7634.177,0,9990000000,180,MANUAL_delete
290291,COLLAPSED_TO_LINE,7,-42134.459,201.026,7634.177,0,9990000000,268.363,MANUAL_delete
290292,COLLAPSED_TO_LINE,7,-42173.689,202.154,7634.177,0,9990000000,180,MANUAL_delete
290293,COLLAPSED_TO_LINE,7,-42212.92,203.284,7634.177,0,9990000000,180,MANUAL_delete
290294,COLLAPSED_TO_LINE,7,-42252.151,204.416,7634.177,0,9990000000,180,MANUAL_delete
290297,COLLAPSED_TO_LINE,7,-42369.843,207.806,7634.177,0,9990000000,268.363,MANUAL_delete
290298,COLLAPSED_TO_LINE,7,-42409.074,208.936,7634.177,0,9990000000,180,MANUAL_delete
290299,COLLAPSED_TO_LINE,7,-42448.305,210.066,7634.177,0,9990000000,268.363,MANUAL_delete
290300,COLLAPSED_TO_LINE,7,-42487.535,211.194,7634.177,0,9990000000,180,MANUAL_delete
290301,COLLAPSED_TO_LINE,7,-42526.766,212.326,7634.177,0,9990000000,180,MANUAL_delete
290306,COLLAPSED,7,-42553.927,203.091,7634.177,0.009,5712.187,323.604,auto_convert_TRIA3
290402,COLLAPSED_TO_LINE,7,-42526.766,-273.179,7634.177,0,9990000000,270,MANUAL_delete
290403,COLLAPSED_TO_LINE,7,-42487.535,-273.179,7634.177,0,9990000000,180,MANUAL_delete
290404,COLLAPSED_TO_LINE,7,-42448.305,-273.179,7634.177,0,9990000000,180,MANUAL_delete
290405,COLLAPSED_TO_LINE,7,-42409.074,-273.179,7634.177,0,9990000000,180,MANUAL_delete
290406,COLLAPSED_TO_LINE,7,-42369.843,-273.179,7634.177,0,9990000000,180,MANUAL_delete
290407,COLLAPSED_TO_LINE,7,-42330.612,-273.179,7634.177,0,9990000000,180,MANUAL_delete
290408,COLLAPSED_TO_LINE,7,-42291.382,-273.179,7634.177,0,9990000000,180,MANUAL_delete
290409,COLLAPSED_TO_LINE,7,-42252.151,-273.179,7634.177,0,9990000000,180,MANUAL_delete
290410,COLLAPSED_TO_LINE,7,-42212.92,-273.179,7634.177,0,9990000000,180,MANUAL_delete
290411,COLLAPSED_TO_LINE,7,-42173.689,-273.179,7634.177,0,9990000000,180,MANUAL_delete
290412,COLLAPSED_TO_LINE,7,-42134.459,-273.179,7634.177,0,9990000000,180,MANUAL_delete
290413,COLLAPSED_TO_LINE,7,-42095.228,-273.179,7634.177,0,9990000000,180,MANUAL_delete
290414,COLLAPSED_TO_LINE,7,-42055.997,-273.179,7634.177,0,9990000000,180,MANUAL_delete
290983,COLLAPSED,7,-44788.886,47.323,7919.668,0,9990000000,316.622,auto_convert_TRIA3
291188,COLLAPSED,7,-40132.533,-431.06,9074.177,0,519525.226,293.255,auto_convert_TRIA3
291231,COLLAPSED,7,-40132.371,-2105.434,9074.177,0,519525.013,294.821,auto_convert_TRIA3
291240,BOWTIE,7,-47603.04,2785.575,8869.177,12.392,3.054,315.897,auto_reorder
291264,BOWTIE,7,-47746.626,2790.17,8869.177,12.052,3.146,315.437,auto_reorder
291281,BOWTIE,7,-47747.417,2630.63,8869.177,3.246,17.308,316.04,auto_reorder
291316,BOWTIE,7,-47202.553,2593.437,8869.177,1.755,32.9,315.221,auto_reorder
291336,COLLAPSED,7,-47216.03,2067.499,8869.177,0,572706.861,318.284,auto_convert_TRIA3
291444,COLLAPSED,7,-44608.124,2318.135,8869.177,0,595290.698,317.435,auto_convert_TRIA3
291486,BOWTIE,7,-46663.06,2181.947,8869.177,2.5,22.738,317.028,auto_reorder
291506,COLLAPSED,7,-46681.036,2045.642,8869.177,0,410112.739,320.445,auto_convert_TRIA3
291735,COLLAPSED,7,-44628.115,2318.711,8869.177,0,595186.211,317.426,auto_convert_TRIA3
291888,COLLAPSED,7,-47197.521,2066.967,8869.177,0,608403.12,315.354,auto_convert_TRIA3
291955,COLLAPSED,7,-46705.416,2052.857,8869.177,0,609298.841,315.255,auto_convert_TRIA3
291992,BOWTIE,7,-44852.797,2706.238,8869.177,13.159,2.883,316.487,auto_reorder
292008,BOWTIE,7,-45628.839,2728.543,8869.177,12.759,2.966,316.735,auto_reorder
292036,BOWTIE,7,-45772.417,2732.67,8869.177,13.148,2.886,316.47,auto_reorder
292083,BOWTIE,7,-44709.245,2702.1,8869.177,12.819,2.953,316.808,auto_reorder
292174,COLLAPSED,7,-47264.823,362.392,8869.177,0,563571.626,317.363,auto_convert_TRIA3
292253,COLLAPSED,7,-46735.04,347.23,8869.177,0,583715.534,315.27,auto_convert_TRIA3
292358,COLLAPSED,7,-44683.349,388.569,8869.177,0,626748.615,315.37,auto_convert_TRIA3
292602,COLLAPSED,7,-44663.357,387.997,8869.177,0,626738.116,315.371,auto_convert_TRIA3
292661,COLLAPSED,7,-47246.315,361.862,8869.177,0,599859.422,316.278,auto_convert_TRIA3
292702,COLLAPSED,7,-46754.209,347.778,8869.177,0,599927.29,316.272,auto_convert_TRIA3
292912,BOWTIE,7,-45710.117,-112.653,8869.177,12.947,3.028,314.21,auto_reorder
